Language,Cast1,Cast2,Cast3,Genre1,Genre2,Genre3,Movie_Name,comb
Japanese,Rica Matsumoto,Ikue Otani,Megumi Hayashibara,Family,Animation,Adventure,Pokémon the Movie: I Choose You!,Pokémon the Movie: I Choose You! Japanese Rica Matsumoto Ikue Otani Megumi Hayashibara Family Animation Adventure
English,Tina Fey,Alice Braga,Richard Ayoade,Family,Comedy,Fantasy,22 vs. Earth,22 vs. Earth English Tina Fey Alice Braga Richard Ayoade Family Comedy Fantasy
English,Jason Statham,Amy Smart,David Carradine,Action,Thriller,Crime,Crank: High Voltage,Crank: High Voltage English Jason Statham Amy Smart David Carradine Action Thriller Crime
English,unknown,unknown,unknown,Documentary,unknown,unknown,Avatar: Scene Deconstruction,Avatar: Scene Deconstruction English unknown unknown unknown Documentary unknown unknown
English,Kristen Stewart,Robert Pattinson,Billy Burke,Fantasy,Drama,Romance,Twilight,Twilight English Kristen Stewart Robert Pattinson Billy Burke Fantasy Drama Romance
English,Ilene Woods,Eleanor Audley,Verna Felton,Family,Fantasy,Animation,Cinderella,Cinderella English Ilene Woods Eleanor Audley Verna Felton Family Fantasy Animation
French,Jean-Claude Van Damme,Alban Ivanov,Samir Decazza,Action,Comedy,unknown,The Last Mercenary,The Last Mercenary French Jean-Claude Van Damme Alban Ivanov Samir Decazza Action Comedy unknown
English,Jaden Smith,Jackie Chan,Taraji P. Henson,Action,Adventure,Drama,The Karate Kid,The Karate Kid English Jaden Smith Jackie Chan Taraji P. Henson Action Adventure Drama
English,Jodi Benson,Samuel E. Wright,Pat Carroll,Animation,Family,Fantasy,The Little Mermaid,The Little Mermaid English Jodi Benson Samuel E. Wright Pat Carroll Animation Family Fantasy
English,Jason Momoa,Isabela Merced,Manuel Garcia-Rulfo,Action,unknown,unknown,Sweet Girl,Sweet Girl English Jason Momoa Isabela Merced Manuel Garcia-Rulfo Action unknown unknown
English,Kiana Madeira,Olivia Scott Welch,Benjamin Flores Jr.,Mystery,Horror,unknown,Fear Street: 1994,Fear Street: 1994 English Kiana Madeira Olivia Scott Welch Benjamin Flores Jr. Mystery Horror unknown
English,Lou Taylor Pucci,Chris Pine,Piper Perabo,Action,Drama,Horror,Carriers,Carriers English Lou Taylor Pucci Chris Pine Piper Perabo Action Drama Horror
English,Dakota Johnson,Jamie Dornan,Jennifer Ehle,Drama,Romance,Thriller,Fifty Shades of Grey,Fifty Shades of Grey English Dakota Johnson Jamie Dornan Jennifer Ehle Drama Romance Thriller
English,Dwayne Johnson,Josh Hutcherson,Michael Caine,Adventure,Action,Science Fiction,Journey 2: The Mysterious Island,Journey 2: The Mysterious Island English Dwayne Johnson Josh Hutcherson Michael Caine Adventure Action Science Fiction
Japanese,Miyu Irino,Saori Hayami,Aoi Yuki,Animation,Drama,Romance,A Silent Voice: The Movie,A Silent Voice: The Movie Japanese Miyu Irino Saori Hayami Aoi Yuki Animation Drama Romance
Italian,Ludovica Francesconi,Giancarlo Commare,Gaja Masciale,Romance,Comedy,unknown,Forever Out of My League,Forever Out of My League Italian Ludovica Francesconi Giancarlo Commare Gaja Masciale Romance Comedy unknown
English,Olivia Popica,Michael Bisping,Brooke Johnston,Action,unknown,unknown,Never Back Down: Revolt,Never Back Down: Revolt English Olivia Popica Michael Bisping Brooke Johnston Action unknown unknown
English,Liam Neeson,Forest Whitaker,Famke Janssen,Thriller,Action,unknown,Taken 3,Taken 3 English Liam Neeson Forest Whitaker Famke Janssen Thriller Action unknown
English,Kristen Bell,Idina Menzel,Jonathan Groff,Animation,Family,Adventure,Frozen,Frozen English Kristen Bell Idina Menzel Jonathan Groff Animation Family Adventure
English,Sadie Sink,Emily Rudd,Ryan Simpkins,Mystery,Horror,unknown,Fear Street: 1978,Fear Street: 1978 English Sadie Sink Emily Rudd Ryan Simpkins Mystery Horror unknown
English,Annabelle Wallis,Maddie Hasson,George Young,Thriller,Horror,Mystery,Malignant,Malignant English Annabelle Wallis Maddie Hasson George Young Thriller Horror Mystery
English,Robert Downey Jr.,Gwyneth Paltrow,Don Cheadle,Action,Adventure,Science Fiction,Iron Man 3,Iron Man 3 English Robert Downey Jr. Gwyneth Paltrow Don Cheadle Action Adventure Science Fiction
English,Elena Heuzé,Nia Sondaya,Bethany Curry,Romance,Crime,unknown,Heart Shot,Heart Shot English Elena Heuzé Nia Sondaya Bethany Curry Romance Crime unknown
Spanish,María Pujalte,Oriol Tarrasón,Laura Pamplona,TV Movie,Mystery,Thriller,Laura y el misterio del asesino inesperado,Laura y el misterio del asesino inesperado Spanish María Pujalte Oriol Tarrasón Laura Pamplona TV Movie Mystery Thriller
English,Ellie Kemper,Rob Delaney,Archie Yates,Family,Comedy,unknown,Home Sweet Home Alone,Home Sweet Home Alone English Ellie Kemper Rob Delaney Archie Yates Family Comedy unknown
English,Stephen Fry,J.K. Rowling,Christian Manz,Documentary,unknown,unknown,Fantastic Beasts: A Natural History,Fantastic Beasts: A Natural History English Stephen Fry J.K. Rowling Christian Manz Documentary unknown unknown
English,Matthew McConaughey,Anne Hathaway,Jessica Chastain,Adventure,Drama,Science Fiction,Interstellar,Interstellar English Matthew McConaughey Anne Hathaway Jessica Chastain Adventure Drama Science Fiction
English,Chris Hemsworth,Natalie Portman,Tom Hiddleston,Action,Adventure,Fantasy,Thor: The Dark World,Thor: The Dark World English Chris Hemsworth Natalie Portman Tom Hiddleston Action Adventure Fantasy
English,Sandra Bullock,Ryan Reynolds,Malin Åkerman,Comedy,Romance,Drama,The Proposal,The Proposal English Sandra Bullock Ryan Reynolds Malin Åkerman Comedy Romance Drama
English,Lady Gaga,Adam Driver,Jared Leto,Drama,Crime,History,House of Gucci,House of Gucci English Lady Gaga Adam Driver Jared Leto Drama Crime History
English,Kirk Caouette,Andrea Stefancikova,Michael Kopsa,Action,unknown,unknown,American Badger,American Badger English Kirk Caouette Andrea Stefancikova Michael Kopsa Action unknown unknown
Spanish,María Mercedes Coroy,Sabrina De La Hoz,Margarita Kénefic,Thriller,Horror,Drama,La Llorona,La Llorona Spanish María Mercedes Coroy Sabrina De La Hoz Margarita Kénefic Thriller Horror Drama
English,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Science Fiction,Adventure,Thriller,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1 English Jennifer Lawrence Josh Hutcherson Liam Hemsworth Science Fiction Adventure Thriller
Japanese,Junko Takeuchi,Mie Sonozaki,Masaki Terasoma,Thriller,Animation,Action,Naruto Shippuden the Movie: Blood Prison,Naruto Shippuden the Movie: Blood Prison Japanese Junko Takeuchi Mie Sonozaki Masaki Terasoma Thriller Animation Action
English,Jason Momoa,Amber Heard,Willem Dafoe,Action,Adventure,Fantasy,Aquaman,Aquaman English Jason Momoa Amber Heard Willem Dafoe Action Adventure Fantasy
English,Bella Ramsey,Ameerah Falzon-Ojo,Oliver Nelson,Animation,Adventure,Fantasy,Hilda and the Mountain King,Hilda and the Mountain King English Bella Ramsey Ameerah Falzon-Ojo Oliver Nelson Animation Adventure Fantasy
Korean,Gong Yoo,Jung Yu-mi,Ma Dong-seok,Action,Horror,Thriller,Train to Busan,Train to Busan Korean Gong Yoo Jung Yu-mi Ma Dong-seok Action Horror Thriller
Japanese,Masako Nozawa,Aya Hisakawa,Ryou Horikawa,Action,Science Fiction,Animation,Dragon Ball Super: Broly,Dragon Ball Super: Broly Japanese Masako Nozawa Aya Hisakawa Ryou Horikawa Action Science Fiction Animation
Thai,Panisara Rikulsurakan,Kay Lertsittichai,Supanaree Sutavijitvong,Science Fiction,Thriller,unknown,Deep,Deep Thai Panisara Rikulsurakan Kay Lertsittichai Supanaree Sutavijitvong Science Fiction Thriller unknown
English,John C. Reilly,Sarah Silverman,Jack McBrayer,Family,Animation,Comedy,Wreck-It Ralph,Wreck-It Ralph English John C. Reilly Sarah Silverman Jack McBrayer Family Animation Comedy
Spanish,Liz Dieppa,Emilio Beltrán Ulrich,Valery Sais,Horror,unknown,unknown,Come Play With Me,Come Play With Me Spanish Liz Dieppa Emilio Beltrán Ulrich Valery Sais Horror unknown unknown
English,Alyvia Alyn Lind,Bella Thorne,Mircea Monroe,Thriller,unknown,unknown,Masquerade,Masquerade English Alyvia Alyn Lind Bella Thorne Mircea Monroe Thriller unknown unknown
English,Anika Noni Rose,Bruno Campos,Keith David,Romance,Family,Animation,The Princess and the Frog,The Princess and the Frog English Anika Noni Rose Bruno Campos Keith David Romance Family Animation
English,Bruce Willis,Adelaide Kane,Frank Grillo,Action,Adventure,Science Fiction,Cosmic Sin,Cosmic Sin English Bruce Willis Adelaide Kane Frank Grillo Action Adventure Science Fiction
English,Andy Serkis,Jason Clarke,Gary Oldman,Science Fiction,Action,Drama,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes English Andy Serkis Jason Clarke Gary Oldman Science Fiction Action Drama
English,Taylor Kitsch,Lynn Collins,Samantha Morton,Action,Adventure,Science Fiction,John Carter,John Carter English Taylor Kitsch Lynn Collins Samantha Morton Action Adventure Science Fiction
Japanese,Takumi Kitamura,Tori Matsuzaka,Minami Hamabe,Animation,Romance,Science Fiction,Hello World,Hello World Japanese Takumi Kitamura Tori Matsuzaka Minami Hamabe Animation Romance Science Fiction
Japanese,Junko Takeuchi,Chie Nakamura,Toshiyuki Morikawa,Animation,Fantasy,Action,Road to Ninja: Naruto the Movie,Road to Ninja: Naruto the Movie Japanese Junko Takeuchi Chie Nakamura Toshiyuki Morikawa Animation Fantasy Action
English,Vin Diesel,Paul Walker,Dwayne Johnson,Action,Thriller,Crime,Furious 7,Furious 7 English Vin Diesel Paul Walker Dwayne Johnson Action Thriller Crime
English,Benjamin Walker,Dominic Cooper,Anthony Mackie,Action,Fantasy,Horror,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter English Benjamin Walker Dominic Cooper Anthony Mackie Action Fantasy Horror
Japanese,Rica Matsumoto,Ikue Otani,Moka Kamishiraishi,Animation,Adventure,Family,Pokémon the Movie: Secrets of the Jungle,Pokémon the Movie: Secrets of the Jungle Japanese Rica Matsumoto Ikue Otani Moka Kamishiraishi Animation Adventure Family
English,Bug Hall,Eugene Levy,Kevin M. Horton,Comedy,unknown,unknown,American Pie Presents: The Book of Love,American Pie Presents: The Book of Love English Bug Hall Eugene Levy Kevin M. Horton Comedy unknown unknown
English,Maggie Q,Samuel L. Jackson,Michael Keaton,Action,Thriller,unknown,The Protégé,The Protégé English Maggie Q Samuel L. Jackson Michael Keaton Action Thriller unknown
English,Anna Faris,Jon Abrahams,Marlon Wayans,Comedy,unknown,unknown,Scary Movie,Scary Movie English Anna Faris Jon Abrahams Marlon Wayans Comedy unknown unknown
English,Drew Van Acker,Alicia Silverstone,Stephen Moyer,Drama,Thriller,unknown,Last Survivors,Last Survivors English Drew Van Acker Alicia Silverstone Stephen Moyer Drama Thriller unknown
Korean,Gang Dong-won,Lee Jung-hyun,Lee Re,Action,Horror,Thriller,Peninsula,Peninsula Korean Gang Dong-won Lee Jung-hyun Lee Re Action Horror Thriller
English,James McAvoy,Michael Fassbender,Jennifer Lawrence,Action,Adventure,Science Fiction,X-Men: Apocalypse,X-Men: Apocalypse English James McAvoy Michael Fassbender Jennifer Lawrence Action Adventure Science Fiction
English,Jonah Hill,Michael Cera,Christopher Mintz-Plasse,Comedy,unknown,unknown,Superbad,Superbad English Jonah Hill Michael Cera Christopher Mintz-Plasse Comedy unknown unknown
English,Albert Brooks,Ellen DeGeneres,Alexander Gould,Animation,Family,unknown,Finding Nemo,Finding Nemo English Albert Brooks Ellen DeGeneres Alexander Gould Animation Family unknown
English,Chris Rock,Samuel L. Jackson,Max Minghella,Horror,Crime,Mystery,Spiral: From the Book of Saw,Spiral: From the Book of Saw English Chris Rock Samuel L. Jackson Max Minghella Horror Crime Mystery
English,Freddie Prinze Jr.,Sarah Michelle Gellar,Matthew Lillard,Mystery,Adventure,Comedy,Scooby-Doo,Scooby-Doo English Freddie Prinze Jr. Sarah Michelle Gellar Matthew Lillard Mystery Adventure Comedy
English,Mandy Moore,Zachary Levi,Donna Murphy,Animation,Family,unknown,Tangled,Tangled English Mandy Moore Zachary Levi Donna Murphy Animation Family unknown
Japanese,Kenjiro Tsuda,Shunsuke Kazama,Hiroki Takahashi,Adventure,Animation,unknown,Yu-Gi-Oh!: The Dark Side of Dimensions,Yu-Gi-Oh!: The Dark Side of Dimensions Japanese Kenjiro Tsuda Shunsuke Kazama Hiroki Takahashi Adventure Animation unknown
English,Lindsay Lohan,Dennis Quaid,Natasha Richardson,Comedy,Family,unknown,The Parent Trap,The Parent Trap English Lindsay Lohan Dennis Quaid Natasha Richardson Comedy Family unknown
English,Larry the Cable Guy,Owen Wilson,Michael Caine,Animation,Family,Adventure,Cars 2,Cars 2 English Larry the Cable Guy Owen Wilson Michael Caine Animation Family Adventure
English,Georgie Henley,Skandar Keynes,William Moseley,Adventure,Family,Fantasy,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe English Georgie Henley Skandar Keynes William Moseley Adventure Family Fantasy"
English,Michael B. Jordan,Jamie Bell,Guy Pearce,Action,Thriller,unknown,Tom Clancy's Without Remorse,Tom Clancy's Without Remorse English Michael B. Jordan Jamie Bell Guy Pearce Action Thriller unknown
English,Emilia Clarke,Sam Claflin,Janet McTeer,Drama,Romance,unknown,Me Before You,Me Before You English Emilia Clarke Sam Claflin Janet McTeer Drama Romance unknown
English,Noah Ringer,Dev Patel,Nicola Peltz,Action,Adventure,Fantasy,The Last Airbender,The Last Airbender English Noah Ringer Dev Patel Nicola Peltz Action Adventure Fantasy
English,Tye Sheridan,Olivia Cooke,Ben Mendelsohn,Science Fiction,Adventure,Action,Ready Player One,Ready Player One English Tye Sheridan Olivia Cooke Ben Mendelsohn Science Fiction Adventure Action
English,Nicolas Cage,Alain Moussi,Frank Grillo,Action,Science Fiction,Fantasy,Jiu Jitsu,Jiu Jitsu English Nicolas Cage Alain Moussi Frank Grillo Action Science Fiction Fantasy
English,Bradley Cooper,Ed Helms,Zach Galifianakis,Comedy,unknown,unknown,The Hangover,The Hangover English Bradley Cooper Ed Helms Zach Galifianakis Comedy unknown unknown
Korean,Kim Min-seok,Wi Ha-jun,Jung Won-chang,Action,unknown,unknown,Shark: The Beginning,Shark: The Beginning Korean Kim Min-seok Wi Ha-jun Jung Won-chang Action unknown unknown
Korean,Jin Ki-joo,Wi Ha-jun,Park Hoon,Thriller,unknown,unknown,Midnight,Midnight Korean Jin Ki-joo Wi Ha-jun Park Hoon Thriller unknown unknown
Japanese,Kaori Asô,Yasuko Takahashi,Kansai Eto,Crime,unknown,unknown,Female Doctor: Flesh Slave,Female Doctor: Flesh Slave Japanese Kaori Asô Yasuko Takahashi Kansai Eto Crime unknown unknown
French,Gilles Lellouche,François Civil,Karim Leklou,Thriller,Action,Crime,The Stronghold,The Stronghold French Gilles Lellouche François Civil Karim Leklou Thriller Action Crime
English,Keanu Reeves,Halle Berry,Laurence Fishburne,Action,Thriller,Crime,John Wick: Chapter 3 - Parabellum,John Wick: Chapter 3 - Parabellum English Keanu Reeves Halle Berry Laurence Fishburne Action Thriller Crime
English,Grant Gustin,Scott Wolf,Kaylah Zander,Family,Drama,unknown,Rescued by Ruby,Rescued by Ruby English Grant Gustin Scott Wolf Kaylah Zander Family Drama unknown
English,Angelina Jolie,Elle Fanning,Harris Dickinson,Family,Fantasy,Adventure,Maleficent: Mistress of Evil,Maleficent: Mistress of Evil English Angelina Jolie Elle Fanning Harris Dickinson Family Fantasy Adventure
English,Tom Cruise,Cobie Smulders,Danika Yarosh,Action,Thriller,unknown,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back English Tom Cruise Cobie Smulders Danika Yarosh Action Thriller unknown
Japanese,Masako Nozawa,Takeshi Kusao,Daisuke Gouri,Animation,Action,Science Fiction,Dragon Ball Z: Bio-Broly,Dragon Ball Z: Bio-Broly Japanese Masako Nozawa Takeshi Kusao Daisuke Gouri Animation Action Science Fiction
Spanish,Carlos Bernardino,José Chaves,Antonio Dechent,Drama,Mystery,unknown,El bucle de Latham,El bucle de Latham Spanish Carlos Bernardino José Chaves Antonio Dechent Drama Mystery unknown
English,Tom Hanks,Tim Allen,Joan Cusack,Animation,Family,Comedy,Toy Story 3,Toy Story 3 English Tom Hanks Tim Allen Joan Cusack Animation Family Comedy
English,Keanu Reeves,Common,Laurence Fishburne,Thriller,Action,Crime,John Wick: Chapter 2,John Wick: Chapter 2 English Keanu Reeves Common Laurence Fishburne Thriller Action Crime
English,James Corden,Rose Byrne,Domhnall Gleeson,Family,Comedy,Adventure,Peter Rabbit 2: The Runaway,Peter Rabbit 2: The Runaway English James Corden Rose Byrne Domhnall Gleeson Family Comedy Adventure
English,Kevin James,Taylor Lautner,Rob Schneider,Family,Comedy,unknown,Home Team,Home Team English Kevin James Taylor Lautner Rob Schneider Family Comedy unknown
English,Sam Heughan,Ruby Rose,Andy Serkis,Drama,Action,Thriller,SAS: Red Notice,SAS: Red Notice English Sam Heughan Ruby Rose Andy Serkis Drama Action Thriller
English,Mike Colter,Alexis Rodney,Alexander Bhat,Science Fiction,unknown,unknown,Halo: Nightfall,Halo: Nightfall English Mike Colter Alexis Rodney Alexander Bhat Science Fiction unknown unknown
English,Gina Rodriguez,Ariana Greenblatt,Lucius Hoyos,Drama,Science Fiction,Thriller,Awake,Awake English Gina Rodriguez Ariana Greenblatt Lucius Hoyos Drama Science Fiction Thriller
English,Dwayne Johnson,Alexandra Daddario,Carla Gugino,Action,Drama,Thriller,San Andreas,San Andreas English Dwayne Johnson Alexandra Daddario Carla Gugino Action Drama Thriller
Japanese,Kaito Ishikawa,Asami Seto,Inori Minase,Animation,Comedy,Romance,Rascal Does Not Dream of a Dreaming Girl,Rascal Does Not Dream of a Dreaming Girl Japanese Kaito Ishikawa Asami Seto Inori Minase Animation Comedy Romance
Japanese,Tatsuhisa Suzuki,Rina Sato,Ayaka Asai,Animation,Science Fiction,unknown,Altered Carbon: Resleeved,Altered Carbon: Resleeved Japanese Tatsuhisa Suzuki Rina Sato Ayaka Asai Animation Science Fiction unknown
Japanese,Momo Asakura,Takuya Eguchi,Misato Fukuen,Mystery,Drama,Horror,The Island of Giant Insects,The Island of Giant Insects Japanese Momo Asakura Takuya Eguchi Misato Fukuen Mystery Drama Horror
Spanish,María Valverde,Mario Casas,Álvaro Cervantes,Romance,Drama,unknown,Three Steps Above Heaven,Three Steps Above Heaven Spanish María Valverde Mario Casas Álvaro Cervantes Romance Drama unknown
English,Matthew McConaughey,Reese Witherspoon,Seth MacFarlane,Animation,Comedy,Family,Sing,Sing English Matthew McConaughey Reese Witherspoon Seth MacFarlane Animation Comedy Family
